"Bristol Township, Pennsylvania",Bristol,"https://en.wikipedia.org/wiki/Bristol_Township,_Pennsylvania","http://dbpedia.org/resource/Bristol_Township,_Bucks_County,_Pennsylvania",40.116664886475,-74.866386413574
"Bristol, Rhode Island",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Rhode_Island","http://dbpedia.org/resource/Bristol,_Rhode_Island",41.68416595459,-71.268608093262
"Bristol, South Dakota",Bristol,"https://en.wikipedia.org/wiki/Bristol,_South_Dakota","http://dbpedia.org/resource/Bristol,_South_Dakota",45.345275878906,-97.750831604004
"Bristol, Tennessee",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Tennessee","http://dbpedia.org/resource/Bristol,_Tennessee",36.583332061768,-82.183334350586
"Bristol, Vermont",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Vermont","http://dbpedia.org/resource/Bristol,_Vermont",44.133335113525,-73.079444885254
"Bristol, Virginia",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Virginia","http://dbpedia.org/resource/Bristol,_Virginia",36.599998474121,-82.183334350586
"Bristol, Washington",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Washington","http://dbpedia.org/resource/Bristol,_Washington",47.147274017334,-120.79978942871
"Bristol, Dane County, Wisconsin",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Dane_County,_Wisconsin","http://dbpedia.org/resource/Bristol,_Dane_County,_Wisconsin",43.245834350586,-89.178886413574
"Bristol, Kenosha County, Wisconsin",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Kenosha_County,_Wisconsin","http://dbpedia.org/resource/Bristol_(town),_Kenosha_County,_Wisconsin",42.543056488037,-88.049163818359
"Bristol, West Virginia",Bristol,"https://en.wikipedia.org/wiki/Bristol,_West_Virginia","http://dbpedia.org/resource/Bristol,_West_Virginia",39.287776947021,-80.523887634277
"Clinton, Arkansas",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Arkansas","http://dbpedia.org/resource/Clinton,_Arkansas",35.586387634277,-92.457778930664
"Clinton, Connecticut",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Connecticut","http://dbpedia.org/resource/Clinton,_Connecticut",41.294445037842,-72.527496337891
"Clinton, Illinois",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Illinois","http://dbpedia.org/resource/Clinton,_Illinois",40.152221679688,-88.959167480469
"Clinton, Indiana",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Indiana","http://dbpedia.org/resource/Clinton,_Indiana",39.659999847412,-87.405830383301
"Clinton, Iowa",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Iowa","http://dbpedia.org/resource/Clinton,_Iowa",41.846942901611,-90.207221984863
"Clinton, Kentucky",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Kentucky","http://dbpedia.org/resource/Clinton,_Kentucky",36.666942596436,-88.994163513184
"Clinton, Louisiana",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Louisiana","http://dbpedia.org/resource/Clinton,_Louisiana",30.863056182861,-91.015830993652
"Clinton, Maine",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Maine","http://dbpedia.org/resource/Clinton,_Maine",44.638366699219,-69.499740600586
"Clinton, Maryland",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Maryland","http://dbpedia.org/resource/Clinton,_Maryland",38.763610839844,-76.895553588867
"Clinton, Massachusetts",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Massachusetts","http://dbpedia.org/resource/Clinton,_Massachusetts",42.416667938232,-71.683334350586
"Clinton, Macomb County, Michigan",Clinton,"https://en.wikipedia.org/wiki/Charter_Township_of_Clinton,_Michigan","http://dbpedia.org/resource/Clinton_Township,_Macomb_County,_Michigan",42.560276031494,-82.964447021484
"Clinton, Lenawee County, Michigan",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Lenawee_County,_Michigan","http://dbpedia.org/resource/Clinton,_Lenawee_County,_Michigan",42.070556640625,-83.972221374512
"Clinton, Minnesota",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Minnesota","http://dbpedia.org/resource/Clinton,_Minnesota",45.459720611572,-96.436111450195
"Clinton, Mississippi",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Mississippi","http://dbpedia.org/resource/Clinton,_Mississippi",32.341667175293,-90.321662902832
"Clinton, Missouri",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Missouri","http://dbpedia.org/resource/Clinton,_Missouri",38.369998931885,-93.771667480469
"Clinton, Montana",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Montana","http://dbpedia.org/resource/Clinton,_Montana",46.775833129883,-113.71499633789
