"Clinton, Indiana",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Indiana","https://en.wikipedia.org/wiki/Clinton,_Indiana",39.6599998474,-87.4058303833
"Clinton, Iowa",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Iowa","https://en.wikipedia.org/wiki/Clinton,_Iowa",41.8469429016,-90.2072219849
"Clinton, Kentucky",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Kentucky","https://en.wikipedia.org/wiki/Clinton,_Kentucky",36.6669425964,-88.9941635132
"Clinton, Louisiana",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Louisiana","https://en.wikipedia.org/wiki/Clinton,_Louisiana",30.8630561829,-91.0158309937
"Clinton, Maine",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Maine","https://en.wikipedia.org/wiki/Clinton,_Maine",44.6383666992,-69.4997406006
"Clinton, Maryland",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Maryland","https://en.wikipedia.org/wiki/Clinton,_Maryland",38.7636108398,-76.8955535889
"Clinton, Massachusetts",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Massachusetts","https://en.wikipedia.org/wiki/Clinton,_Massachusetts",42.4166679382,-71.6833343506
"Clinton, Macomb County, Michigan",Clinton,"https://en.wikipedia.org/wiki/Charter_Township_of_Clinton,_Michigan","https://en.wikipedia.org/wiki/Charter_Township_of_Clinton,_Michigan",,
"Clinton, Lenawee County, Michigan",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Lenawee_County,_Michigan","https://en.wikipedia.org/wiki/Clinton,_Lenawee_County,_Michigan",,
"Clinton, Minnesota",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Minnesota","https://en.wikipedia.org/wiki/Clinton,_Minnesota",,
"Clinton, Mississippi",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Mississippi","https://en.wikipedia.org/wiki/Clinton,_Mississippi",32.3416671753,-90.3216629028
